SPY,EFA,EEM,TLT,LQD
122.290367,42.950039,36.565269,94.942268,89.351006
121.938499,42.709831,36.237694,95.567497,89.432358
122.248505,42.927513,36.393288,95.479294,89.402794
123.220306,43.475468,36.712673,95.214859,89.447189
123.211945,43.565536,36.417858,96.064445,89.609993
123.128128,43.618088,36.573452,95.799942,89.432358
123.211945,43.550518,36.417858,96.240791,89.358398
123.195221,43.340363,36.385105,96.441185,89.358398
123.991058,43.693138,36.58984,95.479294,89.202988
124.267548,43.648113,36.671726,96.216759,89.291801
124.937798,43.670624,36.614399,96.401085,89.291801
125.138809,43.625584,36.417858,96.256866,89.402794
125.172363,43.835762,36.286835,95.920158,89.277
125.876129,44.308636,36.16399,94.605667,88.870018
125.725243,44.090965,35.910126,94.260986,88.796021
126.219551,44.391212,36.311394,93.739983,88.596237
125.725243,44.436241,36.139431,93.579704,88.300217
125.415276,44.271107,36.213127,94.036568,88.366852
126.70546,44.623901,36.450611,92.815483,88.137459
125.281227,43.820744,35.967453,94.004433,88.434364
126.546249,44.023415,36.008392,93.168983,88.256233
126.63842,44.015903,35.967453,93.932114,88.486336
126.470894,43.655613,35.648071,93.723282,88.515991
127.174637,43.933338,35.910126,94.084755,88.709007
127.149521,43.888298,35.893745,94.012482,88.66449
127.358948,44.105976,35.992016,93.779488,88.575401
127.467857,44.211067,36.17218,93.016365,88.367592
127.585167,43.970863,36.1558,93.859833,88.612526
127.434326,43.858276,36.024773,93.586723,88.575401
128.38942,44.376194,36.098484,93.120781,88.553162
126.789207,43.940842,35.779091,93.401978,88.701622
126.018486,43.280308,35.287739,93.948189,88.842613
127.250053,43.903316,35.443329,94.012482,88.902008
124.828842,42.852455,34.968357,95.860123,89.429008
125.683411,43.197739,35.164894,95.305809,89.317703
127.266785,43.745682,35.549797,95.02462,89.287987
127.015488,43.700649,35.386013,95.201363,89.317703
127.434326,43.610573,35.467896,95.719856,89.521729
128.112961,43.798222,35.132137,95.212631,89.454704
129.260712,44.233578,35.557983,94.938934,89.305771
129.436615,44.346172,35.729954,94.077522,89.045174
129.671219,44.473778,35.828232,93.352982,88.754776
130.224121,44.571358,36.139431,92.378914,88.442032
130.718445,44.706474,35.942879,92.467415,88.501625
130.425186,44.481285,35.533424,93.135658,88.680328
130.609528,44.413727,35.197655,93.03904,88.598412
131.304871,44.849079,35.34507,92.757294,88.635635
131.131561,44.939156,35.025677,93.191917,88.754776
130.407852,44.443752,34.632587,93.900444,88.970695
130.104874,44.308636,34.386917,94.536438,89.119652
131.013702,44.578861,34.583466,93.48185,88.859016
129.894547,44.173527,34.231308,94.383438,88.94838
130.937988,44.556351,34.362335,94.455872,88.955811
130.390961,44.000893,34.329582,94.36731,88.955811
131.434448,44.278622,34.820942,94.480087,89.015366
131.434448,44.060947,34.951984,95.285103,89.328117
131.838348,44.271107,35.025677,94.80204,89.275978
131.316635,43.678123,34.648968,95.516121,89.147507
131.964615,44.143509,34.665344,95.128838,89.140045
130.626602,43.925831,34.255886,95.984009,89.49852
131.156754,44.316151,34.157623,97.129684,89.976524
130.567688,44.113491,34.075722,99.090157,90.252876
131.451263,44.286129,34.133049,98.331795,90.335052
131.905685,44.443752,34.4688,98.089745,90.424713
133.521408,45.104286,34.796379,96.742424,90.185707
133.958939,45.457085,34.82914,96.927971,90.245438
133.630859,45.344482,34.296822,98.372108,90.693565
130.534073,44.451263,33.461521,99.227303,90.723473
132.46109,45.081772,34.149422,98.41243,90.559135
130.52565,44.143509,33.608932,99.065994,90.686096
129.709351,44.008392,33.608932,99.307983,90.76825
130.83696,44.361187,34.100292,99.098206,90.902687
131.417633,44.54884,34.264065,99.17083,90.932571
132.77243,45.179352,34.42786,98.823952,91.052055
132.856613,45.569672,34.632587,99.07402,91.089409
133.395172,45.809872,34.943787,98.646423,91.037132
133.159531,45.847401,34.591644,99.550041,91.365746
134.051559,46.432873,34.951984,99.186966,91.373238
134.371277,46.492931,35.451527,99.243439,91.216347
133.193207,46.215202,35.066628,100.262993,91.622398
134.430222,46.357819,35.34507,100.133644,91.622398
135.793427,46.950794,35.639881,97.772812,90.760925
136.138504,46.890755,35.689011,97.530251,90.745934
136.828476,46.965816,35.942879,97.150261,90.678497
137.451263,47.461208,36.221325,97.303833,90.760925
137.064148,47.003338,35.959263,97.053207,90.566116
137.510178,47.055885,35.680813,96.010231,90.094223
137.619507,47.03336,35.353249,95.274452,89.861984
139.041718,47.12344,35.517036,94.239578,89.622322
139.790573,47.326099,35.525227,94.870232,89.936913
139.134247,47.003338,35.402386,95.856644,90.348938
140.480606,47.326099,35.557983,94.643867,89.959389
140.472229,47.588821,35.648071,94.530678,89.854515
140.674194,47.686398,35.574364,95.274452,90.191589
139.630737,47.206001,35.181271,93.859581,89.47998
139.226791,46.53046,34.919212,94.304283,89.569862
139.108963,46.125126,34.616215,94.43367,89.509918
139.942108,46.245228,34.804565,92.040482,88.648468
139.033234,45.802361,34.362335,93.075356,88.611
139.546555,45.982506,34.362335,92.848984,88.723396
137.543777,45.089279,33.739948,92.533669,88.281425
138.301132,45.261921,34.239506,93.024017,88.049225
137.636398,45.427067,33.821846,92.164909,87.703575
135.709335,44.413727,33.215843,93.437309,87.575859
136.937912,44.661438,33.494267,93.380585,87.951546
138.679764,45.261921,33.322304,91.711044,87.605888
138.679764,45.306969,32.871887,91.273415,87.335396
137.249268,44.751503,32.249508,92.359436,87.170113
136.113235,44.698963,32.028389,91.038376,86.869499
138.183319,45.382011,32.708103,92.464775,87.801247
137.316559,44.88662,32.192184,92.245934,87.741142
138.376862,45.532143,32.486988,91.759651,87.613403
139.470856,45.854904,32.626217,91.808327,87.440598
137.543777,44.999207,31.618921,90.860046,86.200722
134.135696,43.347862,30.202175,89.36882,85.013565
134.566299,43.490467,30.636211,87.853279,84.314766
132.865921,42.807411,30.013823,88.217979,83.766266
134.143326,43.35537,30.652592,87.431824,84.044205
135.471436,43.528004,31.135759,87.999191,84.682961
136.266617,43.966064,31.760523,88.898735,85.449348
135.708328,43.881813,31.943043,89.506638,85.396805
136.503525,44.295357,32.042606,89.686951,85.617653
136.376648,44.073277,31.470116,89.630089,85.889
136.435837,44.088593,31.179737,89.362068,85.640274
137.907852,44.295357,30.980602,86.315887,84.554779
138.694504,44.57106,31.022085,87.15255,85.248291
139.69281,44.816128,31.428633,87.241905,85.323692
139.743546,44.94632,31.129948,86.559578,85.074898
141.646988,46.110374,32.656578,87.574974,86.077461
141.706192,45.804035,32.308098,87.501823,85.836235
142.247559,46.087399,32.639984,87.964867,86.38652
141.714615,46.056763,32.772728,88.265396,86.2584
142.0784,46.194607,33.071426,88.427849,86.582504
142.856674,46.500946,32.681469,87.32312,86.356361
143.110504,46.462654,32.590199,88.704048,86.831276
143.389648,46.723026,32.913776,88.833984,87.027252
143.085052,46.822586,33.27055,88.460373,86.891571
142.560547,46.76133,32.93037,87.339401,86.469406
142.907394,46.853218,33.121204,87.306816,86.363922
143.059708,46.562214,33.046532,87.842987,86.454369
142.619812,46.118034,32.631691,87.201302,86.311165
142.619812,46.110374,32.557018,87.168747,86.333755
142.721359,46.21759,32.366192,87.485573,86.341286
144.370941,46.845566,32.955269,85.799873,85.653236
144.616226,47.228474,32.946968,86.744553,86.076645
144.404739,47.128922,32.739548,86.076775,85.751541
143.584152,47.060001,32.324696,86.329201,85.804443
143.118927,46.853218,31.976234,86.972542,85.9935
143.643448,47.274422,32.590199,87.20871,86.174988
143.228851,47.358665,32.656578,87.347153,86.174988
143.059708,47.228474,32.963558,86.75267,86.12957
143.482681,47.534809,33.162689,85.498573,85.517136
142.746658,47.557781,33.27055,85.62886,85.373466
140.750244,47.159546,32.888885,84.472534,84.768578
140.284943,47.243793,32.6068,84.179352,84.345169
139.388275,46.906834,31.992825,83.446434,83.883942
140.073456,46.845566,31.934752,84.089729,84.398087
139.210587,46.29417,31.188036,83.169525,83.891479
140.479523,46.746006,31.694136,84.016472,84.277115
140.953247,47.151897,32.067505,84.928558,84.844193
140.428772,46.807278,31.719027,85.351944,85.018112
138.17009,46.010826,30.988897,86.426941,85.381042
138.660736,45.957203,31.055279,85.726593,85.396149
138.880692,45.88063,31.304192,86.410637,85.479324
138.440735,45.313908,31.544796,86.312927,85.479324
139.066772,46.186951,31.743925,85.095573,85.142517
140.21727,46.600494,32.308098,84.907722,84.83149
140.394958,46.562214,32.689762,83.723785,84.133629
140.462585,46.814938,33.170982,84.140274,84.254974
141.807724,47.458233,34.042156,84.181068,84.474915
142.856674,47.994301,34.299362,83.593155,84.103264
143.305023,48.162777,34.324245,84.336151,84.497711
142.924347,47.887081,33.926006,84.221855,84.437042
143.245819,48.11684,34.150021,84.548454,84.490158
144.074844,48.492081,34.531681,83.985092,84.588768
144.717773,48.522728,34.456997,84.679161,84.816353
146.392761,49.816975,35.900661,85.724228,86.060387
146.14743,49.579563,35.709835,85.218002,85.514214
145.125671,49.21962,34.913326,85.66703,85.590096
144.454071,49.204304,35.037788,86.295769,86.098328
144.114044,49.127728,34.739094,87.226616,86.318283
143.697479,49.181335,34.473587,87.406235,86.583809
144.250061,49.388107,34.614643,86.793831,86.371437
143.587021,49.211967,34.208088,87.006111,86.303139
142.82193,48.859684,33.818138,86.875481,86.113495
143.95256,49.12006,34.490196,86.611908,86.026711
143.816544,49.104755,34.622932,86.742882,86.285477
142.490387,48.783104,34.490196,86.603722,86.331154
143.569977,48.897972,34.938221,86.538223,86.247429
142.328857,48.392529,34.63953,86.89019,86.39962
140.671249,48.017284,34.307659,86.914787,86.384415
140.773209,48.224049,34.564857,86.218925,86.201767
143.808075,49.089424,35.377953,86.358139,86.323532
144.734573,49.349819,35.535603,86.333588,86.437721
145.312653,49.518303,35.743019,85.637711,86.171356
144.258514,49.280891,35.39455,85.580383,86.186562
146.273239,49.648487,35.676647,86.652802,86.825798
147.250839,50.307102,35.900661,87.438744,87.465073
148.245438,50.60577,35.933846,87.626991,87.579262
148.253952,50.682346,35.875778,87.348679,87.350937
149.112488,51.187786,36.224239,88.322838,87.883621
148.398468,50.690018,35.377953,88.666679,87.860794
148.891479,51.042294,35.303288,88.322838,87.76944
149.571564,50.896782,35.469215,88.650284,87.761871
149.80957,50.812538,35.676647,88.34742,87.845566
150.608673,50.919762,35.792809,88.462036,87.967361
149.860565,50.735966,35.593681,87.929909,87.792336
149.435562,50.452606,35.228615,88.118225,87.670547
149.792587,50.207535,35.245213,87.164406,87.433823
150.319626,50.452606,35.46093,87.246475,87.456779
149.843613,50.016075,34.747395,86.204002,87.082619
150.608673,50.452606,34.855251,86.245071,87.181892
148.704468,49.656143,34.224682,86.975586,87.357506
150.710663,49.947163,34.150021,84.882446,86.50235
150.73613,50.054371,33.975788,84.562347,86.357285
150.430145,49.885883,33.793255,84.956337,86.418335
151.637238,50.046715,33.85133,85.268219,86.616867
152.393814,50.276466,34.398922,85.793594,87.090271
153.056931,50.682346,35.054379,85.965958,87.090271
152.521362,50.682346,35.369663,86.483078,87.479675
152.189789,50.552162,35.153942,85.826416,87.174225
151.71376,50.19989,34.672722,84.365326,86.800087
152.937912,50.513863,34.63953,84.504852,86.968124
153.702911,50.65937,34.888435,85.292862,87.273521
153.549927,50.50621,34.440414,85.539131,87.426224
153.592422,50.50621,34.556568,85.859245,87.601837
153.966476,50.62875,34.780582,85.711487,87.617134
153.864456,50.728302,35.137348,85.736092,87.548386
153.46492,50.353054,34.398922,85.069252,87.133209
152.801865,50.000763,34.282768,85.382156,87.355316
152.784882,49.732735,34.241283,84.567078,87.071899
152.113327,49.449368,34.042156,84.328308,86.880409
153.813461,50.062038,34.797169,84.73172,87.064262
154.204498,50.008423,34.846958,84.929314,87.194466
153.651932,49.924183,34.863544,85.538528,87.546837
151.926254,49.457031,34.091942,84.879967,87.301704
151.424744,49.097095,33.892811,84.558838,87.156158
151.407761,49.066456,33.975788,84.970467,87.393669
152.351288,49.418732,34.199791,84.657669,87.462578
151.866745,49.204304,33.901104,85.036346,87.723045
154.459518,49.978302,34.575882,84.608261,87.723045
154.281021,49.978302,33.939629,84.525917,87.592834
155.178452,50.264122,33.889393,85.82666,87.998825
156.007446,50.781666,34.140545,85.340973,87.860931
156.349396,50.882095,34.341469,84.657669,87.837929
157.144226,51.160175,34.048454,84.331383,87.774933
157.135681,51.422817,34.575882,84.091858,87.698097
157.110062,51.639114,34.726582,84.670059,87.959328
157.853607,51.832218,34.994469,84.133148,87.736519
156.340805,50.912987,33.646606,84.389175,87.905548
156.31517,50.967068,33.588001,84.389175,88.036179
155.862167,50.905273,33.269875,84.744408,88.228271
156.819397,51.191082,33.412193,84.959114,88.159073
156.853622,51.175636,33.303352,84.727867,87.7826
156.956177,51.137005,33.127552,85.223396,87.982376
157.383545,51.608204,33.713577,86.239395,88.458771
155.289536,51.160175,33.311733,86.668869,88.627785
156.981873,51.569588,33.671726,86.272385,88.366562
157.827988,51.785873,33.663345,86.181526,88.389595
157.622849,51.762707,33.479172,86.759727,88.597031
156.956177,51.608204,33.311733,87.123138,88.69693
157.417755,51.855396,33.261494,87.189209,88.573997
157.520294,51.855396,33.705208,86.974487,88.358864
156.229706,51.507793,32.876389,88.205162,88.69693
152.896408,50.094189,32.014088,88.775093,88.635452
152.144272,49.862453,31.888512,88.155647,88.466507
153.050247,50.295029,32.089439,88.370346,88.896729
151.580154,49.731121,31.628977,89.097183,89.073433
153.186996,49.986042,31.921995,88.841187,89.119514
152.289551,49.136326,31.972223,89.43586,89.388428
148.862213,48.132126,31.068066,90.525635,89.964851
149.904907,48.688301,31.695953,89.565033,89.533295
149.716904,48.788708,31.578756,88.736977,89.248199
151.691299,49.653889,32.240135,88.356049,89.163406
153.571579,50.302757,32.424313,88.430573,89.440834
153.853607,50.132801,32.06432,88.678978,89.479416
155.537384,50.928444,32.759182,88.165565,89.294464
155.614334,51.013416,32.767555,87.710167,89.024712
156.41774,51.167908,32.801044,88.207001,89.3946
157.281021,51.361027,33.202892,88.256668,89.564163
157.469086,51.801327,32.893127,88.455383,89.74913
156.426315,51.45372,32.667091,88.082809,89.648926
157.349335,51.631374,32.784306,87.867508,89.533295
157.169876,51.731808,33.010345,88.331207,89.625816
158.041641,52.179832,33.010345,88.107613,89.672035
157.981796,52.05624,32.63361,88.894287,90.018806
157.990387,51.878578,32.65873,89.366302,90.311684
158.819412,52.05624,33.27824,89.854828,90.465759
159.2211,52.148941,33.052204,89.904549,90.411865
158.101532,51.044312,32.466167,90.5047,90.648369
160.323654,52.05624,33.018711,89.143349,90.161423
160.469009,52.009895,33.043827,89.33432,90.115059
160.836533,52.55061,33.51265,88.454407,89.844559
160.904877,52.264805,33.08569,87.898224,89.51989
160.819366,51.940369,32.85965,88.022743,89.380798
160.024536,51.561867,32.491287,88.255157,89.411713
160.067307,51.368748,32.558262,88.869392,89.728638
158.272415,50.410896,31.972223,90.064774,90.045486
157.827988,50.302757,32.148041,90.081352,89.945023
159.255295,50.936169,32.541515,89.408974,89.829056
160.392075,51.252872,32.993595,89.732719,90.1073
159.53743,50.62719,32.290367,89.035416,89.458069
160.469009,50.434063,32.432678,88.877739,89.581764
159.846619,50.333649,32.63361,89.840675,89.8909
159.185623,50.464966,32.95174,90.47982,90.060944
159.940994,51.013416,33.328472,90.139481,90.091888
158.79068,51.005688,33.40382,90.845062,90.439697
158.455856,51.260597,33.839161,91.301582,90.462891
159.237122,51.646835,34.107059,90.786926,90.393333
160.541931,51.909462,34.333111,90.562843,90.385574
161.606476,52.241631,34.734951,89.788857,90.160789
162.147263,52.342045,34.801929,89.272865,90.036781
161.932648,52.195278,34.667969,89.664017,90.207298
160.01828,52.033066,34.575882,90.263176,90.563843
158.249847,51.785873,34.726582,90.804146,90.78093
158.902283,51.754971,35.128422,91.020546,91.021248
160.610672,52.419296,35.396324,90.571144,91.09874
157.236862,51.492344,35.019592,91.411697,91.222755
155.820374,51.183357,35.019592,92.152367,91.284752
157.048004,51.476894,34.944244,91.910995,91.346779
158.129669,51.260597,34.416821,92.48526,91.54055
159.786575,51.894024,34.852158,92.601784,91.579407
160.009735,52.164379,35.170284,91.586426,91.052223
160.567734,52.23391,34.952614,91.51152,91.176208
161.297394,52.450191,34.860531,91.819496,91.222755
160.919662,52.326591,34.609371,92.343781,91.424294
161.245911,52.318878,34.64286,92.518547,91.439819
159.923874,52.063961,34.17403,92.651695,91.424294
160.430344,52.226177,34.341469,92.202286,91.315819
161.177246,52.566055,34.667969,92.077477,91.331284
161.657974,52.774635,34.601002,92.460304,91.587105
161.67514,52.921398,34.64286,93.452194,91.971161
161.44339,52.836426,34.835407,94.027885,92.165512
161.752396,52.797798,34.64286,93.460556,91.932304
160.344528,52.705116,34.801929,93.835945,92.087791
161.288864,52.766907,34.986107,93.502251,92.103287
161.117096,52.774635,34.902378,93.101837,92.126625
161.357483,52.697392,34.843792,92.801491,92.025543
162.928482,53.044991,35.429821,92.426064,91.792328
163.074448,53.122238,35.56377,93.226952,92.134392
162.301819,53.021816,35.814919,94.236389,92.593132
160.87674,52.79007,35.480049,94.987267,92.756348
161.434799,52.905937,35.948868,94.720299,92.647514
162.027115,52.797798,35.948868,94.019485,92.562004
161.005508,52.465645,35.655857,94.22805,92.562004
162.361908,52.875042,35.932129,93.652435,92.39093
162.756775,52.944569,36.183285,93.518974,92.359848
163.409241,53.083618,36.116318,94.019485,92.46096
164.413651,53.462105,35.806549,94.570099,92.787453
164.293472,53.284451,36.01585,95.738037,93.230598
165.143372,53.608891,36.116318,95.229149,92.958488
165.409454,53.616615,35.622372,95.187439,92.974068
165.598358,53.724766,35.731213,94.479836,92.457924
165.512512,53.593441,35.932129,93.317245,92.036911
165.84729,53.577991,35.731213,93.292152,91.990112
166.92894,53.948761,36.107941,93.333992,92.185066
167.727325,54.242306,36.467934,93.333992,92.379951
167.899063,54.188236,36.601891,93.20015,92.192856
167.916199,54.072372,36.794441,92.857246,92.021339
167.332413,53.801991,36.668858,93.024529,92.09153
166.147736,53.817459,36.493038,93.852524,92.387794
166.654266,53.856068,36.509789,93.802353,92.372169
166.79158,53.871517,36.342358,94.036514,92.364349
167.255188,53.832912,36.350731,93.292152,92.052528
168.482819,54.296379,36.752575,94.011497,92.582649
168.671631,54.589905,36.543278,92.807053,92.255203
169.014069,54.497227,36.467934,93.509651,92.43457
168.962311,54.350464,36.39259,93.216888,92.42675
167.944473,54.010563,36.375839,94.162041,92.816536
168.703568,53.991577,36.452625,94.404564,92.910133
168.582794,54.031136,36.49482,94.856224,93.081635
168.910553,54.062805,36.579201,94.71402,93.066048
168.824295,54.110291,36.477947,94.948219,92.980286
169.954285,54.585148,36.823902,94.153252,92.620644
170.126831,54.672207,37.043293,93.147041,92.292297
170.963531,54.783012,37.262684,92.811569,92.198486
170.368347,54.355633,37.237373,93.490814,92.362671
169.272888,53.785797,37.068604,94.539017,92.70665
170.031952,53.959911,37.279556,94.614479,92.855202
169.359085,53.366344,37.077053,94.639656,92.784874
169.592026,53.397987,37.034863,95.243393,93.074112
170.445938,53.793716,37.321758,94.832504,92.87867
170.126831,53.65918,37.29644,94.639656,92.777023
170.756485,53.991577,37.389259,95.142784,92.995918
168.815643,53.303032,36.688889,96.341911,93.347771
170.540878,53.722473,37.262684,96.031639,93.22261
170.221649,53.524624,37.389259,96.509659,93.22261
170.963531,53.762054,37.735218,96.710861,93.293007
171.343063,53.872852,37.76897,96.585075,93.402466
171.351685,53.999493,37.937733,95.863953,93.035034
170.5495,53.777885,37.785847,96.995995,93.394653
170.6185,53.785797,38.047432,96.861824,93.28521
169.8853,53.674999,37.819599,97.214012,93.371201
169.911163,53.595856,37.633965,95.863953,92.941193
166.555679,52.70153,36.975784,95.578842,92.683197
166.046814,52.337479,37.178303,96.318672,93.16069
167.245758,52.582829,37.524265,96.06646,93.184204
165.624146,51.91011,36.950478,96.377548,93.278267
165.675919,51.78347,36.697323,96.436432,93.11367
164.778824,51.364017,36.553886,97.33606,93.356712
166.68512,51.664757,36.882965,97.12587,93.333183
167.168152,51.862614,37.355507,97.117424,93.372391
166.935242,51.823044,37.397694,96.486862,93.325348
168.065247,52.115871,37.60022,97.117424,93.513481
168.858795,52.392879,37.659275,97.899338,93.615456
168.824295,52.337479,37.558018,98.967117,93.944771
170.238937,52.677795,37.92086,97.983459,93.733063
171.127441,52.804417,38.098061,97.680756,93.670334
171.584564,52.638226,38.022114,97.520996,93.458611
172.0849,52.859825,37.861786,98.067566,93.780098
171.817444,52.60656,37.760529,98.614059,93.897705
172.68866,52.946896,38.03899,98.983978,94.046669
172.800842,52.954803,38.266815,98.664467,94.10936
172.731796,53.05769,38.460884,99.505249,94.266212
172.636932,52.820255,38.081177,100.026505,94.470039
173.128647,52.796505,38.022114,100.093765,94.540642
173.042328,52.899399,37.963051,98.367073,94.090866
172.947449,53.27137,38.460884,98.914856,94.216675
172.697281,53.018112,38.359634,97.709824,93.548386
173.473633,53.02602,38.688732,97.524406,93.56411
173.025101,52.464115,38.23307,97.566521,93.40686
171.929581,52.313732,37.760529,97.490707,93.155235
172.576508,52.614483,37.60022,96.875542,93.005844
172.774948,52.321648,37.347065,96.555321,92.935104
171.765686,52.250416,36.950478,95.54409,92.486946
171.636307,52.139618,36.764832,95.68734,92.51049
172.930206,52.361225,37.245808,95.299698,92.49482
173.163101,51.989243,36.899849,95.055359,92.243172
174.08609,52.392879,36.950478,95.358688,92.408295
173.929169,52.21085,36.67202,96.572144,92.769974
172.585953,51.981339,36.115105,96.69017,92.856453
171.598022,51.546036,35.91259,97.288467,93.005844
172.941269,51.807213,36.427311,96.749138,92.785721
170.150742,51.047443,35.634132,97.89518,93.06086
171.502686,51.261127,35.794449,97.751961,92.856453
171.190659,50.786266,35.068779,98.53566,92.817154
170.740067,50.746704,35.068779,97.979462,92.950775
168.426224,50.14521,34.351536,99.879417,93.514587
168.452209,49.607033,34.53717,99.009254,93.506706
170.306732,49.607033,34.8325,99.431656,93.774773
170.107422,49.923607,35.288166,99.490768,93.822136
167.481613,49.076771,34.975956,100.833977,94.16114
170.410797,49.852375,35.499115,100.859344,94.642136
167.03093,48.514858,34.9422,100.420059,94.247849
165.124435,47.786743,34.182774,101.416855,94.326721
162.411926,47.723419,34.52874,102.033592,94.571152
162.663269,47.842129,34.731255,102.700981,94.784058
161.562622,47.55722,34.292461,103.511978,94.855003
161.424026,47.114021,33.980259,102.853058,94.642136
163.330521,47.992504,34.359982,102.278603,94.602676
164.916428,48.293255,34.461227,102.650291,94.776154
168.183578,48.870995,34.604691,101.830849,94.720947
166.987686,48.514858,34.37685,101.940704,94.563255
168.928848,48.981804,34.368416,101.03672,94.381882
170.22879,49.250881,34.613117,101.138138,94.421356
169.994797,48.973885,34.343098,101.323936,94.539604
171.944672,49.717838,35.035015,100.690369,94.224197
171.684662,49.337952,35.085655,100.918472,94.050751
172.785248,49.694092,35.414742,101.002953,94.113838
174.761185,50.612156,35.566628,100.741081,94.098091
174.856522,50.176861,35.271282,100.741043,93.912247
174.249893,49.891945,35.305035,101.05442,94.046654
175.350464,49.986919,34.992828,100.9104,93.872719
176.052444,49.717838,34.562489,100.2584,93.588036
176.217072,49.741577,34.781872,101.410088,94.18103
176.771683,49.963184,34.874702,100.478539,93.706657
176.945023,50.263924,34.84095,100.54631,93.698769
176.754364,49.836548,34.773441,100.461609,93.690857
176.953659,50.073978,34.68063,100.69873,93.588036
176.997025,50.14521,34.967518,101.189896,93.706657
177.109634,49.947357,34.596241,100.935867,93.485275
178.132278,50.493431,34.781872,101.215309,93.564369
177.846298,50.343071,34.765003,100.571724,93.06617
178.158279,50.042316,34.705944,101.096741,93.422005
179.111542,50.477615,35.811321,101.706467,93.825272
179.614212,50.770443,35.515995,101.791176,93.975517
179.484131,50.857498,35.288166,102.638062,94.378777
179.943481,51.055359,35.735386,102.917458,94.702965
179.56218,50.643818,35.018143,103.730476,94.956017
178.31427,50.596321,34.419041,103.12529,94.62693
179.466858,50.738781,34.410603,102.123741,93.992584
180.160141,50.675468,34.503429,102.522636,94.08773
179.960831,50.509281,34.562489,103.37989,94.238403
180.255463,50.620071,34.494987,102.777275,93.849823
179.050903,50.176861,33.988701,104.03344,94.293854
178.929596,49.90778,33.668049,104.568169,94.373177
176.061066,49.274624,33.170204,105.332092,94.341454
176.953659,49.211315,32.891747,105.764923,94.246323
174.093857,48.261597,32.351707,107.199348,94.396965
172.897888,47.46225,31.887611,106.978683,94.618988
171.511414,47.802567,31.836988,108.302757,94.587273
174.87381,48.373978,32.568821,107.326691,94.611038
179.198242,49.237091,33.013916,105.416954,94.706245
179.960693,49.309013,33.245022,106.834419,94.658638
180.788483,49.548759,33.70723,106.978683,94.959877
181.032501,49.388924,33.399086,104.856789,94.238403
181.049942,49.61269,33.47612,105.427483,94.542099
181.633759,49.740562,33.741467,105.818787,94.613655
181.877747,49.380932,33.536037,106.609734,94.796555
180.901825,48.9254,33.604519,106.898941,94.876038
179.106674,48.621723,33.630184,107.103104,94.939621
179.01088,48.413933,33.185093,108.293892,95.27356
175.77803,47.271111,32.594494,109.995064,95.663139
174.122314,46.735676,32.457542,111.976852,96.052734
176.292114,47.255135,33.159416,111.755684,96.179947
179.420456,47.89447,33.724342,110.275703,95.869896
177.982666,47.662712,33.613071,111.483551,96.124306
176.588379,47.550835,33.339169,112.121437,96.307144
176.091675,47.790573,33.630184,112.121437,96.39463
175.028564,47.65472,33.441883,112.971985,96.561569
173.425201,47.958405,33.518925,114.749672,97.062447
175.699554,48.581764,33.801392,113.286697,96.521812
176.074219,48.749588,33.750027,114.792244,96.744446
176.963089,49.133198,34.494698,113.465355,96.704727
179.594711,49.316998,35.153782,113.057098,96.657013
178.610016,49.037289,34.888432,114.6306,97.221458
179.028305,49.708603,34.905552,114.281891,97.197647
176.666824,49.780525,34.717247,114.460487,97.269196
174.401169,49.037289,34.340626,116.331711,97.9291
176.01329,49.708603,34.340626,115.5662,97.698563
173.799973,48.9254,33.399086,117.61602,98.501564
175.95224,49.5168,33.998257,117.172043,98.593231
178.496719,50.307976,34.640221,114.691887,97.795975
177.817032,49.892406,34.469021,114.887932,97.931526
179.612061,50.579693,34.674446,113.626526,97.620613
179.115402,49.948349,34.083847,111.615143,96.600197
178.313751,49.708603,34.032486,111.436157,96.663918
180.213379,50.164116,33.946892,110.549835,96.400871
180.317917,49.892406,33.698666,110.754333,96.464638
182.052032,50.667603,34.41766,110.387848,96.711807
182.801437,51.003265,34.811398,109.254349,96.329117
183.088989,51.123138,34.734367,107.609413,95.88269
183.10643,51.426819,34.725807,108.248642,96.225494
182.975723,51.490757,34.580296,107.532684,96.209557
184.0737,51.970261,34.811398,107.848053,96.353035
184.047546,51.786446,34.460461,109.083885,96.679916
184.570374,52.106117,34.956905,110.515739,97.309715
184.413544,52.14608,34.888432,110.992989,97.397354
184.195679,52.00222,34.896996,109.475952,96.871223
183.568207,52.026196,34.871315,110.3964,97.102463
184.727219,52.106117,34.819962,108.34008,96.260696
183.969116,51.786446,34.554619,107.947281,96.204674
183.193558,51.578663,34.178001,107.981453,96.140816
183.393982,51.698536,34.12664,107.844788,96.268684
180.814713,50.995266,33.604519,105.462288,95.245499
181.564041,51.075184,33.47612,106.435768,95.629196
178.618713,49.964336,32.731445,107.836258,95.78109
178.2005,50.092197,32.97966,108.621887,96.268684
180.46611,50.715553,33.185093,108.545052,96.172752
179.359421,50.419861,32.782806,108.211983,95.90097
181.755783,50.987267,33.176537,109.25383,95.99688
181.215485,50.859409,33.561722,110.158989,96.156792
183.393982,51.946285,34.383427,112.285332,97.33989
182.55748,51.338902,33.801392,111.713196,96.844223
184.168854,52.473736,34.306389,112.302399,97.11602
183.809998,52.737461,34.4091,112.165749,97.33989
182.77713,52.62558,34.546062,113.250275,97.483704
180.098801,52.377842,33.998257,112.293808,97.163986
179.669876,51.922306,33.681549,110.543274,96.564445
